stimulus,condition,corr_resp,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,instructions.started,text_2.started,instructions.stopped,trial.started,fixation.started,text.started,key_resp.started,fixation.stopped,trial.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,thank_you.started,text_3.started,thank_you.stopped,participant,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,,,0.013336799922399223,0.025211800006218255,10.01075299992226,,,,,,,,,,,,,,neepa,2024-12-02_10h09.37.546,solo_project,2024.1.5,None,2024-12-02 10h09.50.433401 +0530,
animal  ,control,y,0,0,0,8,10.068519299966283,,,,,10.042252999963239,10.068519299966283,10.535833999980241,10.535833999980241,10.58737259998452,12.890572599950247,y,1,2.334992300020531,None,,,,neepa,2024-12-02_10h09.37.546,solo_project,2024.1.5,None,2024-12-02 10h09.50.433401 +0530,
acidomy,vvrl,n,0,1,1,27,12.921848300029524,,,,,12.892383300000802,12.921848300029524,13.406862300005741,13.406862300005741,13.423486599931493,15.334798999945633,n,1,1.9200904000317678,None,,,,neepa,2024-12-02_10h09.37.546,solo_project,2024.1.5,None,2024-12-02 10h09.50.433401 +0530,
liberal  ,control,y,0,2,2,36,15.357531099929474,,,,,15.336030400008895,15.357531099929474,15.858584000030532,15.858584000030532,15.876907299971208,17.60188690002542,y,1,1.7137410999275744,None,,,,neepa,2024-12-02_10h09.37.546,solo_project,2024.1.5,None,2024-12-02 10h09.50.433401 +0530,
academy  ,control,y,0,3,3,26,17.626836900017224,,,,,17.603115499950945,17.626836900017224,18.127678700024262,18.127678700024262,18.14591790002305,20.12179499992635,y,1,1.985895000048913,None,,,,neepa,2024-12-02_10h09.37.546,solo_project,2024.1.5,None,2024-12-02 10h09.50.433401 +0530,
grotiful,vvrl,n,0,4,4,19,20.146246599964797,,,,,20.123025999986567,20.146246599964797,20.6472669999348,20.6472669999348,20.665394500014372,21.973488499992527,n,1,1.32454470009543,None,,,,neepa,2024-12-02_10h09.37.546,solo_project,2024.1.5,None,2024-12-02 10h09.50.433401 +0530,
benefit  ,control,y,0,5,5,20,21.998317799996585,,,,,21.97472649998963,21.998317799996585,22.49900670000352,22.49900670000352,22.517262500012293,25.110302899964154,y,1,2.589172200066969,None,,,,neepa,2024-12-02_10h09.37.546,solo_project,2024.1.5,None,2024-12-02 10h09.50.433401 +0530,
opuritor,vvrl,n,0,6,6,23,25.13524360000156,,,,,25.112025799928233,25.13524360000156,25.635663299937733,25.635663299937733,25.65394180000294,27.09538990003057,n,1,1.449890699936077,None,,,,neepa,2024-12-02_10h09.37.546,solo_project,2024.1.5,None,2024-12-02 10h09.50.433401 +0530,
operator  ,control,y,0,7,7,22,27.12065299996175,,,,,27.09660469996743,27.12065299996175,27.62105720001273,27.62105720001273,27.654772899928503,29.133311299956404,y,1,1.498027199995704,None,,,,neepa,2024-12-02_10h09.37.546,solo_project,2024.1.5,None,2024-12-02 10h09.50.433401 +0530,
grateful  ,control,y,0,8,8,18,29.15605939994566,,,,,29.13444619998336,29.15605939994566,29.656536899972707,29.656536899972707,29.675165600026958,31.433742000022903,y,1,1.7559844999341294,None,,,,neepa,2024-12-02_10h09.37.546,solo_project,2024.1.5,None,2024-12-02 10h09.50.433401 +0530,
regolir,vvrl,n,0,9,9,13,31.458678300026804,,,,,31.43497960001696,31.458678300026804,31.961253499961458,31.961253499961458,31.961253499961458,33.35319719999097,n,1,1.3813496000366285,None,,,,neepa,2024-12-02_10h09.37.546,solo_project,2024.1.5,None,2024-12-02 10h09.50.433401 +0530,
camera  ,control,y,0,10,10,6,33.37716899998486,,,,,33.35416999994777,33.37716899998486,33.86235119996127,33.86235119996127,33.89489539992064,35.37122289999388,y,1,1.4877266000257805,None,,,,neepa,2024-12-02_10h09.37.546,solo_project,2024.1.5,None,2024-12-02 10h09.50.433401 +0530,
cafeteria  ,control,y,0,11,11,10,35.3962871999247,,,,,35.372548299958,35.3962871999247,35.88241159997415,35.88241159997415,35.91382359992713,37.67389420000836,y,1,1.7686788000864908,None,,,,neepa,2024-12-02_10h09.37.546,solo_project,2024.1.5,None,2024-12-02 10h09.50.433401 +0530,
edatur,vvrl,n,0,12,12,35,37.699027199996635,,,,,37.6751113999635,37.699027199996635,38.18432969995774,38.18432969995774,38.20026319997851,39.578360199928284,n,1,1.3897969000972807,None,,,,neepa,2024-12-02_10h09.37.546,solo_project,2024.1.5,None,2024-12-02 10h09.50.433401 +0530,
modurite,vvrl,n,0,13,13,31,39.60083659994416,,,,,39.57959490001667,39.60083659994416,40.086082899942994,40.086082899942994,40.11811779998243,41.597822599927895,n,1,1.5024283000966534,None,,,,neepa,2024-12-02_10h09.37.546,solo_project,2024.1.5,None,2024-12-02 10h09.50.433401 +0530,
parent  ,control,y,0,14,14,24,41.61930839996785,,,,,41.59906719997525,41.61930839996785,42.12098489992786,42.12098489992786,42.153866400010884,43.58005340001546,y,1,1.4407553999917582,None,,,,neepa,2024-12-02_10h09.37.546,solo_project,2024.1.5,None,2024-12-02 10h09.50.433401 +0530,
liborul,vvrl,n,0,15,15,37,43.605510300025344,,,,,43.581279999925755,43.605510300025344,44.10584289999679,44.10584289999679,44.124234699993394,45.665806100005284,n,1,1.5544949000468478,None,,,,neepa,2024-12-02_10h09.37.546,solo_project,2024.1.5,None,2024-12-02 10h09.50.433401 +0530,
cifuteria,vvrl,n,0,16,16,11,45.690811099950224,,,,,45.6670178999193,45.690811099950224,46.19312579999678,46.19312579999678,46.19312579999678,47.41819090000354,n,1,1.2217131999786943,None,,,,neepa,2024-12-02_10h09.37.546,solo_project,2024.1.5,None,2024-12-02 10h09.50.433401 +0530,
capacity  ,control,y,0,17,17,0,47.44302639993839,,,,,47.41912299999967,47.44302639993839,47.94339929998387,47.94339929998387,47.96182139997836,49.78626640001312,y,1,1.833237100043334,None,,,,neepa,2024-12-02_10h09.37.546,solo_project,2024.1.5,None,2024-12-02 10h09.50.433401 +0530,
sontament,vvrl,n,0,18,18,39,49.81197149993386,,,,,49.78729739994742,49.81197149993386,50.31269249995239,50.31269249995239,50.34596489998512,51.92301030003,n,1,1.5840396999847144,None,,,,neepa,2024-12-02_10h09.37.546,solo_project,2024.1.5,None,2024-12-02 10h09.50.433401 +0530,
moderate  ,control,y,0,19,19,30,51.947705399943516,,,,,51.924249499919824,51.947705399943516,52.44825309992302,52.44825309992302,52.46594489994459,55.24308129993733,y,1,2.782919600023888,None,,,,neepa,2024-12-02_10h09.37.546,solo_project,2024.1.5,None,2024-12-02 10h09.50.433401 +0530,
editor  ,control,y,0,20,20,34,55.26804130000528,,,,,55.2442955999868,55.26804130000528,55.76852039992809,55.76852039992809,55.78690970002208,57.42862559994683,y,1,1.6383954000193626,None,,,,neepa,2024-12-02_10h09.37.546,solo_project,2024.1.5,None,2024-12-02 10h09.50.433401 +0530,
regular  ,control,y,0,21,21,12,57.453793499968015,,,,,57.429847799940035,57.453793499968015,57.95449029991869,57.95449029991869,57.972928699920885,59.33071479992941,y,1,1.3456256999634206,None,,,,neepa,2024-12-02_10h09.37.546,solo_project,2024.1.5,None,2024-12-02 10h09.50.433401 +0530,
sentiment  ,control,y,0,22,22,38,59.355833699926734,,,,,59.3319517999189,59.355833699926734,59.85662079998292,59.85662079998292,59.875165099976584,61.733423199970275,y,1,1.8599090999923646,None,,,,neepa,2024-12-02_10h09.37.546,solo_project,2024.1.5,None,2024-12-02 10h09.50.433401 +0530,
cardinal  ,control,y,0,23,23,28,61.75845379999373,,,,,61.73464679997414,61.75845379999373,62.244320799945854,62.244320799945854,62.262083099922165,64.0712694999529,y,1,1.8224203999852762,None,,,,neepa,2024-12-02_10h09.37.546,solo_project,2024.1.5,None,2024-12-02 10h09.50.433401 +0530,
porint,vvrl,n,0,24,24,25,64.09452179993968,,,,,64.07275930000469,64.09452179993968,64.59532099997159,64.59532099997159,64.61296179995406,66.32201939995866,n,1,1.7111743000568822,None,,,,neepa,2024-12-02_10h09.37.546,solo_project,2024.1.5,None,2024-12-02 10h09.50.433401 +0530,
anemol,vvrl,n,0,25,25,9,66.34677229996305,,,,,66.32322040002327,66.34677229996305,66.84747899998911,66.84747899998911,66.86612499994226,68.22386289993301,n,1,1.3633708000415936,None,,,,neepa,2024-12-02_10h09.37.546,solo_project,2024.1.5,None,2024-12-02 10h09.50.433401 +0530,
elaborate  ,control,y,0,26,26,32,68.24862909992225,,,,,68.2248897999525,68.24862909992225,68.73369939997792,68.73369939997792,68.74992480000947,70.74332369992044,n,0,1.987571300007403,None,,,,neepa,2024-12-02_10h09.37.546,solo_project,2024.1.5,None,2024-12-02 10h09.50.433401 +0530,
benafot,vvrl,n,0,27,27,21,70.76825680001639,,,,,70.7445648999419,70.76825680001639,71.25413499993738,71.25413499993738,71.2714426999446,73.23123289993964,n,1,1.975242399959825,None,,,,neepa,2024-12-02_10h09.37.546,solo_project,2024.1.5,None,2024-12-02 10h09.50.433401 +0530,
capecoty,vvrl,n,0,28,28,1,73.2542311999714,,,,,73.23243229999207,73.2542311999714,73.73944969999138,73.73944969999138,73.7718923999928,75.56676319998223,n,1,1.8100954999681562,None,,,,neepa,2024-12-02_10h09.37.546,solo_project,2024.1.5,None,2024-12-02 10h09.50.433401 +0530,
capotel,vvrl,n,0,29,29,15,75.59008340002038,,,,,75.56795049994253,75.59008340002038,76.09094040002674,76.09094040002674,76.10885249997955,77.76787310000509,n,1,1.6582157999509946,None,,,,neepa,2024-12-02_10h09.37.546,solo_project,2024.1.5,None,2024-12-02 10h09.50.433401 +0530,
capital  ,control,y,0,30,30,14,77.79268549999688,,,,,77.769099200028,77.79268549999688,78.2947814000072,78.2947814000072,78.2947814000072,79.60302829998545,y,1,1.2958453999599442,None,,,,neepa,2024-12-02_10h09.37.546,solo_project,2024.1.5,None,2024-12-02 10h09.50.433401 +0530,
basude,vvrl,n,0,31,31,5,79.62790640001185,,,,,79.60424819996115,79.62790640001185,80.12869369995315,80.12869369995315,80.14712039998267,81.67512269993313,n,1,1.5386078000301495,None,,,,neepa,2024-12-02_10h09.37.546,solo_project,2024.1.5,None,2024-12-02 10h09.50.433401 +0530,
resident  ,control,y,0,32,32,2,81.69657129992265,,,,,81.67631869995967,81.69657129992265,82.18262139998842,82.18262139998842,82.21437659999356,83.72595530003309,y,1,1.539871400105767,None,,,,neepa,2024-12-02_10h09.37.546,solo_project,2024.1.5,None,2024-12-02 10h09.50.433401 +0530,
resadunt,vvrl,n,0,33,33,3,83.74943219998386,,,,,83.72717119997833,83.74943219998386,84.24967429996468,84.24967429996468,84.28352830000222,86.36057010001969,n,1,2.0913703999249265,None,,,,neepa,2024-12-02_10h09.37.546,solo_project,2024.1.5,None,2024-12-02 10h09.50.433401 +0530,
veteran  ,control,y,0,34,34,16,86.38445349992253,,,,,86.36180399998557,86.38445349992253,86.86970509996172,86.86970509996172,86.8867423000047,88.41237639996689,y,1,1.5247924000723287,None,,,,neepa,2024-12-02_10h09.37.546,solo_project,2024.1.5,None,2024-12-02 10h09.50.433401 +0530,
veturin,vvrl,n,0,35,35,17,88.43772589997388,,,,,88.41362050001044,88.43772589997388,88.93813429994043,88.93813429994043,88.9564353999449,90.16442939999979,n,1,1.198608599952422,None,,,,neepa,2024-12-02_10h09.37.546,solo_project,2024.1.5,None,2024-12-02 10h09.50.433401 +0530,
cimura,vvrl,n,0,36,36,7,90.18951579998247,,,,,90.1656684000045,90.18951579998247,90.6918756000232,90.6918756000232,90.6918756000232,91.88494299992453,n,1,1.1782222999026999,None,,,,neepa,2024-12-02_10h09.37.546,solo_project,2024.1.5,None,2024-12-02 10h09.50.433401 +0530,
eluberate,vvrl,n,0,37,37,33,91.90791850001551,,,,,91.88632389996201,91.90791850001551,92.4085836999584,92.4085836999584,92.42680389992893,93.8353930999292,n,1,1.4141502999700606,None,,,,neepa,2024-12-02_10h09.37.546,solo_project,2024.1.5,None,2024-12-02 10h09.50.433401 +0530,
beside  ,control,y,0,38,38,4,93.86018459999468,,,,,93.83663109992631,93.86018459999468,94.3610148000298,94.3610148000298,94.37924059992656,95.85377409995999,y,1,1.4759881000500172,None,,,,neepa,2024-12-02_10h09.37.546,solo_project,2024.1.5,None,2024-12-02 10h09.50.433401 +0530,
cerdenal,vvrl,n,0,39,39,29,95.87901649996638,,,,,95.8551755999215,95.87901649996638,96.36507319996599,96.36507319996599,96.38179789995775,98.84317709994502,n,1,2.4581470999401063,None,,,,neepa,2024-12-02_10h09.37.546,solo_project,2024.1.5,None,2024-12-02 10h09.50.433401 +0530,
,,,,,,,,,,,,,,,,,,,,,,98.84416380000766,98.86577139992733,103.84587169997394,neepa,2024-12-02_10h09.37.546,solo_project,2024.1.5,None,2024-12-02 10h09.50.433401 +0530,
